alert_a,alert_b,label
2222060,2222065,1
2222061,2222065,1
2222062,2222065,1
2222060,2222064,1
2222061,2222064,1
2222063,2222064,1
2161178,2161179,1
621367,621368,1
621370,621373,1
621370,621371,1
621366,621368,1
621367,621369,1
621366,621374,1
621368,621371,1
621366,621370,1
621369,621371,1
621368,621374,1
645525,645529,1
645527,645529,1
645525,645528,1
645528,645529,1
645527,645528,1
645528,645531,1
645524,645533,1
645525,645533,1
645524,645526,1
645526,645531,1
2289674,2289675,1
3855,3856,1
3855,3857,1
3855,3858,1
3855,3859,1
3856,3857,1
3856,3858,1
3856,3859,1
3857,3858,1
3857,3859,1
3858,3859,1
2231594,2231595,1
2231594,2231596,1
2231594,2231597,1
2231595,2231596,1
2231595,2231597,1
2231596,2231597,1
2253647,2253648,1
2253647,2253649,1
2253647,2253650,1
2253648,2253649,1
2253648,2253650,1
2253649,2253650,1
30907,30913,1
30909,30910,1
30908,30911,1
30911,30912,1
30908,30913,1
30909,30912,1
30911,30914,1
30910,30912,1
30909,30911,1
30911,30913,1
2170123,2170130,1
2170126,2170131,1
2170126,2170127,1
2170123,2170136,1
2170123,2170126,1
2170131,2170136,1
2170124,2170130,1
2170129,2170133,1
2170125,2170134,1
2170128,2170134,1
2155073,2155078,1
2155074,2155076,1
2155072,2155075,1
2155076,2155078,1
2155075,2155080,1
2155074,2155078,1
2155076,2155080,1
2155072,2155080,1
2155078,2155080,1
2155075,2155076,1
16825,16829,1
16832,16833,1
16826,16829,1
16824,16828,1
16824,16834,1
16826,16831,1
16823,16827,1
16831,16834,1
16826,16834,1
16826,16830,1
2257816,2257817,1
2257813,2257814,1
2257815,2257816,1
2257813,2257817,1
2257814,2257817,1
2257814,2257816,1
2257817,2257818,1
2257813,2257818,1
2257816,2257818,1
2257815,2257817,1
2283967,2283971,1
2283966,2283974,1
2283971,2283974,1
2283969,2283971,1
2283968,2283970,1
2283970,2283974,1
2283966,2283969,1
2283967,2283975,1
2283973,2283975,1
2283966,2283968,1
2225667,2225668,1
2225667,2225669,1
2225668,2225669,1
2247257,2247261,1
2247263,2247266,1
2247259,2247263,1
2247260,2247264,1
2247260,2247261,1
2247260,2247267,1
2247257,2247263,1
2247261,2247266,1
2247258,2247264,1
2247258,2247263,1
2157607,2157610,1
2157610,2157611,1
2157609,2157611,1
2157608,2157609,1
2157607,2157612,1
2157607,2157609,1
2157611,2157612,1
2157607,2157611,1
2157608,2157611,1
2157609,2157612,1
2230138,2230139,1
2230138,2230140,1
2230138,2230141,1
2230139,2230140,1
2230139,2230141,1
2230140,2230141,1
2215265,2215266,1
2215265,2215267,1
2215266,2215267,1
2186244,2186246,1
2186241,2186242,1
2186243,2186244,1
2186241,2186245,1
2186242,2186245,1
2186241,2186244,1
2186242,2186244,1
2186245,2186246,1
2186241,2186246,1
2186243,2186245,1
2515,2516,1
2515,2517,1
2516,2517,1
19624,19625,1
19623,19646,1
19609,19656,1
19618,19626,1
19618,19660,1
19631,19635,1
19647,19651,1
19626,19657,1
19643,19657,1
19615,19631,1
654418,654424,1
654430,654501,1
654413,654459,1
654413,654452,1
654447,654472,1
654436,654507,1
654456,654484,1
654450,654465,1
654430,654458,1
654438,654455,1
14524,14525,1
14524,14526,1
14524,14527,1
14524,14528,1
14525,14526,1
14525,14527,1
14525,14528,1
14526,14527,1
14526,14528,1
14527,14528,1
2153722,2153724,1
2153717,2153724,1
2153715,2153720,1
2153716,2153719,1
2153718,2153722,1
2153723,2153725,1
2153716,2153718,1
2153717,2153723,1
2153721,2153725,1
2153715,2153721,1
2222512,2222513,1
17664,17665,1
17664,17666,1
17664,17667,1
17664,17668,1
17665,17666,1
17665,17667,1
17665,17668,1
17666,17667,1
17666,17668,1
17667,17668,1
2176004,2176005,1
2176004,2176006,1
2176005,2176006,1
2209242,2209245,1
2209241,2209242,1
2209244,2209247,1
2209245,2209247,1
2209241,2209247,1
2209244,2209246,1
2209243,2209244,1
2209242,2209247,1
2209243,2209247,1
2209241,2209246,1
2220039,2220040,1
31451,31452,1
31451,31453,1
31452,31453,1
2271025,2271026,1
2271025,2271027,1
2271025,2271028,1
2271026,2271027,1
2271026,2271028,1
2271027,2271028,1
2199695,2199698,1
2199694,2199696,1
2199696,2199699,1
2199694,2199695,1
2199694,2199698,1
2199696,2199698,1
2199694,2199697,1
2199696,2199697,1
2199698,2199699,1
2199693,2199694,1
34368,34369,1
34368,34370,1
34368,34371,1
34368,34372,1
34369,34370,1
34369,34371,1
34369,34372,1
34370,34371,1
34370,34372,1
34371,34372,1
2230134,2230135,1
2230134,2230136,1
2230134,2230137,1
2230135,2230136,1
2230135,2230137,1
2230136,2230137,1
39155,39160,1
39140,39144,1
39139,39147,1
39147,39150,1
39155,39156,1
39152,39153,1
39151,39155,1
39138,39152,1
39147,39159,1
39143,39155,1
19912,19916,1
19916,19919,1
19915,19919,1
19912,19915,1
19912,19918,1
19914,19915,1
19912,19914,1
19914,19917,1
19917,19918,1
19913,19918,1
20151,20152,1
20151,20153,1
20151,20154,1
20151,20155,1
20152,20153,1
20152,20154,1
20152,20155,1
20153,20154,1
20153,20155,1
20154,20155,1
2231650,2231651,1
645986,646014,1
646000,646007,1
645994,646005,1
645994,646004,1
645977,645997,1
645989,645997,1
645981,646006,1
645977,645987,1
645994,646012,1
646003,646005,1
2186871,2186872,1
626975,626976,1
626974,626978,1
626973,626976,1
626975,626978,1
626974,626977,1
626973,626975,1
626975,626977,1
626976,626977,1
626973,626977,1
626973,626974,1
652379,652382,1
652379,652385,1
652386,652387,1
652383,652388,1
652379,652387,1
652380,652381,1
652382,652383,1
652382,652389,1
652381,652386,1
652383,652384,1
2231627,2231628,1
2221902,2221903,1
2221902,2221904,1
2221903,2221904,1
24983,24984,1
24983,24985,1
24984,24985,1
2284383,2284385,1
2284382,2284392,1
2284389,2284395,1
2284390,2284394,1
2284381,2284391,1
2284389,2284392,1
2284376,2284380,1
2284384,2284387,1
2284377,2284394,1
2284383,2284389,1
17621,17622,1
17625,17626,1
17623,17626,1
17622,17625,1
17623,17625,1
17622,17624,1
17621,17627,1
17622,17627,1
17624,17627,1
17621,17623,1
2173253,2173254,1
2173253,2173255,1
2173254,2173255,1
2369,2373,1
2371,2375,1
2367,2372,1
2368,2371,1
2372,2375,1
2374,2375,1
2367,2368,1
2367,2374,1
2369,2374,1
2370,2376,1
2180491,2180492,1
2180491,2180493,1
2180492,2180493,1
2161540,2161541,1
2161540,2161542,1
2161541,2161542,1
2296926,2296927,1
2284842,2284848,1
2284841,2284852,1
2284841,2284848,1
2284840,2284851,1
2284839,2284844,1
2284844,2284846,1
2284849,2284850,1
2284841,2284847,1
2284845,2284846,1
2284839,2284849,1
13684,13685,1
13684,13686,1
13684,13687,1
13685,13686,1
13685,13687,1
13686,13687,1
2270940,2270941,1
2270940,2270942,1
2270940,2270943,1
2270941,2270942,1
2270941,2270943,1
2270942,2270943,1
661424,661425,1
2278052,2278053,1
2278052,2278054,1
2278053,2278054,1
2164000,2164001,1
2230647,2230648,1
2256212,2256213,1
2245550,2245551,1
2266166,2266169,1
2266164,2266169,1
2266167,2266169,1
2266164,2266165,1
2266168,2266169,1
2266164,2266168,1
2266166,2266168,1
2266165,2266166,1
2266166,2266167,1
2266165,2266168,1
2224138,2224139,1
2161862,2161867,1
2161858,2161872,1
2161872,2161876,1
2161863,2161873,1
2161864,2161867,1
2161863,2161876,1
2161861,2161872,1
2161862,2161868,1
2161865,2161869,1
2161871,2161874,1
2211413,2211420,1
2211416,2211432,1
2211414,2211416,1
2211431,2211432,1
2211413,2211425,1
2211414,2211422,1
2211425,2211427,1
2211425,2211430,1
2211419,2211421,1
2211423,2211430,1
2292915,2292916,1
2292915,2292917,1
2292916,2292917,1
2293524,2293525,1
2293524,2293526,1
2293525,2293526,1
2231983,2231984,1
622453,622582,1
622476,622564,1
622479,622568,1
622519,622592,1
622470,622561,1
622467,622535,1
622512,622551,1
622507,622528,1
622459,622586,1
622462,622572,1
34440,34441,1
2153825,2153826,1
2153825,2153827,1
2153825,2153828,1
2153825,2153829,1
2153826,2153827,1
2153826,2153828,1
2153826,2153829,1
2153827,2153828,1
2153827,2153829,1
2153828,2153829,1
22895,22896,1
2263674,2263675,1
2263674,2263676,1
2263674,2263677,1
2263674,2263678,1
2263675,2263676,1
2263675,2263677,1
2263675,2263678,1
2263676,2263677,1
2263676,2263678,1
2263677,2263678,1
2206344,2206345,1
2206344,2206346,1
2206345,2206346,1
665920,665921,1
665920,665922,1
665921,665922,1
2159858,2159859,1
2159858,2159860,1
2159858,2159861,1
2159858,2159862,1
2159859,2159860,1
2159859,2159861,1
2159859,2159862,1
2159860,2159861,1
2159860,2159862,1
2159861,2159862,1
2156531,2156532,1
2232244,2232245,1
51474,51475,1
2187749,2187750,1
2267733,2267735,1
2267738,2267741,1
2267742,2267747,1
2267745,2267747,1
2267738,2267746,1
2267736,2267747,1
2267736,2267746,1
2267743,2267745,1
2267733,2267738,1
2267740,2267742,1
618494,618496,1
618493,618497,1
618496,618501,1
618496,618497,1
618495,618500,1
618493,618499,1
618495,618496,1
618496,618499,1
618493,618495,1
618494,618499,1
655695,655696,1
2266891,2266892,1
2266891,2266893,1
2266891,2266894,1
2266892,2266893,1
2266892,2266894,1
2266893,2266894,1
2226833,2226834,1
2246104,2246105,1
2175371,2175372,1
2289407,2289408,1
2201200,2201201,1
2201200,2201202,1
2201200,2201203,1
2201201,2201202,1
2201201,2201203,1
2201202,2201203,1
19664,19665,1
19664,19666,1
19664,19667,1
19665,19666,1
19665,19667,1
19666,19667,1
2252584,2252589,1
2252584,2252585,1
2252586,2252589,1
2252584,2252588,1
2252585,2252588,1
2252586,2252588,1
2252584,2252587,1
2252587,2252588,1
2252585,2252587,1
2252586,2252587,1
2297019,2297020,1
2297019,2297021,1
2297020,2297021,1
2228149,2228150,1
2228149,2228151,1
2228150,2228151,1
51340,51341,1
51340,51342,1
51341,51342,1
28089,28090,1
28089,28091,1
28090,28091,1
2288100,2288113,1
2288105,2288109,1
2288109,2288112,1
2288107,2288113,1
2288099,2288102,1
2288100,2288102,1
2288104,2288105,1
2288104,2288111,1
2288101,2288113,1
2288101,2288112,1
2174991,2174998,1
2174995,2175000,1
2174994,2174998,1
2174992,2174996,1
2174993,2174996,1
2174995,2174999,1
2174992,2174995,1
2174996,2174999,1
2174995,2174996,1
2174992,2174997,1
2211806,2211807,1
2164693,2164694,1
2161452,2161453,1
656521,656522,1
664178,664179,1
628130,628161,1
628142,628171,1
628154,628187,1
628099,628155,1
628133,628135,1
628104,628186,1
628106,628137,1
628146,628156,1
628149,628185,1
628140,628187,1
2265966,2265967,1
2195213,2195214,1
2257788,2257789,1
2257788,2257790,1
2257789,2257790,1
2211986,2211987,1
2178296,2178297,1
2178296,2178298,1
2178296,2178299,1
2178297,2178298,1
2178297,2178299,1
2178298,2178299,1
2227460,2227461,1
2193254,2193255,1
2193254,2193256,1
2193254,2193257,1
2193255,2193256,1
2193255,2193257,1
2193256,2193257,1
2257876,2257877,1
2257876,2257878,1
2257876,2257879,1
2257877,2257878,1
2257877,2257879,1
2257878,2257879,1
517,518,1
661831,661832,1
661831,661833,1
661832,661833,1
2252666,2252667,1
2229645,2229648,1
2229647,2229648,1
2229645,2229647,1
2229645,2229650,1
2229648,2229649,1
2229647,2229650,1
2229645,2229649,1
2229646,2229649,1
2229645,2229646,1
2229647,2229649,1
7464,7465,1
7462,7467,1
7462,7464,1
7464,7467,1
7465,7466,1
7463,7465,1
7462,7463,1
7464,7466,1
7462,7465,1
7463,7464,1
2169604,2169605,1
2169604,2169606,1
2169605,2169606,1
2212626,2212627,1
649275,649276,1
4697,4698,1
4697,4701,1
4700,4704,1
4697,4703,1
4701,4702,1
4703,4705,1
4697,4702,1
4702,4705,1
4697,4699,1
4704,4705,1
2292279,2292280,1
2268703,2268704,1
2268703,2268705,1
2268703,2268706,1
2268703,2268707,1
2268704,2268705,1
2268704,2268706,1
2268704,2268707,1
2268705,2268706,1
2268705,2268707,1
2268706,2268707,1
652438,652439,1
652438,652440,1
652438,652441,1
652439,652440,1
652439,652441,1
652440,652441,1
656579,656580,1
656579,656581,1
656580,656581,1
2168646,2168656,1
2168647,2168655,1
2168642,2168655,1
2168647,2168648,1
2168643,2168658,1
2168654,2168658,1
2168642,2168644,1
2168658,2168660,1
2168643,2168647,1
2168650,2168660,1
2223754,2223755,1
2223754,2223756,1
2223754,2223757,1
2223755,2223756,1
2223755,2223757,1
2223756,2223757,1
623089,623090,1
2277477,2277478,1
2277476,2277481,1
2277478,2277481,1
2277479,2277481,1
2277477,2277480,1
2277476,2277477,1
2277478,2277480,1
2277479,2277480,1
2277476,2277479,1
2277478,2277479,1
2276436,2276437,1
2276432,2276437,1
2276433,2276437,1
2276434,2276437,1
2276433,2276434,1
2276432,2276436,1
2276434,2276436,1
2276432,2276435,1
2276435,2276436,1
2276434,2276435,1
629059,629073,1
629054,629073,1
629057,629059,1
629060,629081,1
629055,629067,1
629071,629079,1
629055,629063,1
629063,629074,1
629071,629081,1
629064,629065,1
2988,2989,1
2232212,2232213,1
2232212,2232214,1
2232213,2232214,1
2286241,2286242,1
2246830,2246831,1
664740,664741,1
1642,1643,1
1642,1644,1
1642,1645,1
1643,1644,1
1643,1645,1
1644,1645,1
2293166,2293169,1
2293169,2293170,1
2293167,2293169,1
2293165,2293166,1
2293165,2293168,1
2293166,2293168,1
2293167,2293168,1
2293166,2293167,1
2293166,2293170,1
2293168,2293170,1
34720,34736,1
34722,34723,1
34717,34726,1
34725,34739,1
34719,34736,1
34722,34735,1
34717,34719,1
34717,34738,1
34721,34742,1
34717,34730,1
2177683,2177687,1
2177684,2177687,1
2177685,2177686,1
2177684,2177686,1
2177686,2177688,1
2177683,2177685,1
2177684,2177685,1
2177686,2177687,1
2177684,2177688,1
2177687,2177688,1
2274492,2274498,1
2274490,2274491,1
2274490,2274497,1
2274492,2274496,1
2274497,2274498,1
2274494,2274495,1
2274491,2274492,1
2274495,2274498,1
2274490,2274494,1
2274493,2274495,1
36840,36841,1
36840,36842,1
36840,36843,1
36840,36844,1
36841,36842,1
36841,36843,1
36841,36844,1
36842,36843,1
36842,36844,1
36843,36844,1
2179169,2179170,1
2179169,2179171,1
2179170,2179171,1
2182622,2182624,1
2182623,2182625,1
2182622,2182623,1
2182623,2182624,1
2182622,2182626,1
2182625,2182626,1
2182621,2182625,1
2182622,2182625,1
2182621,2182624,1
2182624,2182625,1
2257785,2257786,1
22731,22732,1
2181812,2181813,1
2181812,2181814,1
2181812,2181815,1
2181813,2181814,1
2181813,2181815,1
2181814,2181815,1
2262829,2262830,1
2262829,2262831,1
2262829,2262832,1
2262829,2262833,1
2262830,2262831,1
2262830,2262832,1
2262830,2262833,1
2262831,2262832,1
2262831,2262833,1
2262832,2262833,1
2298738,2298740,1
2298738,2298746,1
2298734,2298740,1
2298745,2298751,1
2298734,2298736,1
2298746,2298751,1
2298749,2298752,1
2298739,2298748,1
2298740,2298748,1
2298737,2298744,1
2250879,2250880,1
2286323,2286324,1
2286323,2286325,1
2286324,2286325,1
7726,7727,1
2123,2124,1
2123,2125,1
2124,2125,1
2262340,2262341,1
2262340,2262342,1
2262340,2262343,1
2262341,2262342,1
2262341,2262343,1
2262342,2262343,1
628240,628242,1
628241,628242,1
628236,628237,1
628240,628241,1
628237,628238,1
628239,628240,1
628242,628243,1
628237,628243,1
628236,628241,1
628236,628238,1
2291553,2291554,1
2290487,2290488,1
2264840,2264842,1
2264843,2264849,1
2264837,2264847,1
2264836,2264845,1
2264844,2264846,1
2264844,2264845,1
2264838,2264844,1
2264841,2264845,1
2264841,2264848,1
2264845,2264847,1
2188714,2188716,1
2188713,2188719,1
2188714,2188719,1
2188717,2188719,1
2188716,2188718,1
2188713,2188714,1
2188713,2188720,1
2188715,2188717,1
2188714,2188720,1
2188716,2188720,1
2291561,2291563,1
2291557,2291565,1
2291556,2291563,1
2291558,2291559,1
2291555,2291566,1
2291557,2291561,1
2291559,2291563,1
2291560,2291564,1
2291555,2291564,1
2291561,2291564,1
2267391,2267392,1
2267391,2267393,1
2267392,2267393,1
2259421,2259422,1
2259282,2259283,1
2172811,2172812,1
2213875,2213876,1
2213875,2213877,1
2213876,2213877,1
645302,645303,1
645302,645304,1
645303,645304,1
2292143,2292144,1
24578,24579,1
6233,6234,1
2191257,2191266,1
2191263,2191266,1
2191257,2191262,1
2191260,2191263,1
2191262,2191265,1
2191258,2191262,1
2191263,2191265,1
2191258,2191265,1
2191262,2191264,1
2191260,2191265,1
2228858,2228859,1
2150845,2150848,1
2150846,2150848,1
2150847,2150848,1
2150845,2150847,1
2150845,2150850,1
2150846,2150850,1
2150847,2150850,1
2150845,2150849,1
2150845,2150846,1
2150847,2150849,1
2191955,2191958,1
2191952,2191966,1
2191966,2191967,1
2191960,2191962,1
2191954,2191966,1
2191962,2191963,1
2191956,2191968,1
2191954,2191968,1
2191957,2191969,1
2191952,2191964,1
640352,640357,1
640341,640376,1
640353,640376,1
640349,640362,1
640356,640359,1
640372,640378,1
640363,640377,1
640344,640357,1
640347,640377,1
640366,640376,1
2160906,2160907,1
2160906,2160908,1
2160906,2160909,1
2160907,2160908,1
2160907,2160909,1
2160908,2160909,1
2232002,2232003,1
2205818,2205819,1
33662,33663,1
2231028,2231029,1
2231028,2231030,1
2231028,2231031,1
2231029,2231030,1
2231029,2231031,1
2231030,2231031,1
51940,51944,1
51942,51943,1
51940,51943,1
51943,51944,1
51941,51945,1
51942,51945,1
51941,51944,1
51940,51942,1
51944,51945,1
51940,51945,1
618360,618361,1
618351,618352,1
618354,618362,1
618357,618361,1
618349,618352,1
618354,618358,1
618356,618358,1
618355,618360,1
618355,618356,1
618349,618354,1
658442,658484,1
658535,658550,1
658519,658544,1
658484,658512,1
658454,658546,1
658471,658548,1
658518,658548,1
658501,658545,1
658451,658510,1
658514,658532,1
2252467,2252468,1
2252467,2252469,1
2252468,2252469,1
660040,660041,1
660040,660042,1
660040,660043,1
660040,660044,1
660041,660042,1
660041,660043,1
660041,660044,1
660042,660043,1
660042,660044,1
660043,660044,1
659428,659429,1
2195233,2195235,1
2195232,2195234,1
2195230,2195236,1
2195230,2195233,1
2195232,2195236,1
2195231,2195233,1
2195230,2195232,1
2195234,2195235,1
2195235,2195236,1
2195230,2195231,1
2249973,2249974,1
2249967,2249978,1
2249973,2249977,1
2249970,2249974,1
2249972,2249977,1
2249977,2249979,1
2249977,2249978,1
2249972,2249973,1
2249975,2249979,1
2249976,2249979,1
2290196,2290201,1
2290194,2290201,1
2290197,2290199,1
2290197,2290201,1
2290196,2290199,1
2290194,2290199,1
2290195,2290198,1
2290198,2290199,1
2290197,2290200,1
2290196,2290198,1
24595,24596,1
9335,9338,1
9337,9338,1
9333,9337,1
9334,9336,1
9333,9334,1
9335,9337,1
9336,9338,1
9335,9336,1
9333,9335,1
9333,9338,1
2268965,2268966,1
2268965,2268967,1
2268965,2268968,1
2268965,2268969,1
2268966,2268967,1
2268966,2268968,1
2268966,2268969,1
2268967,2268968,1
2268967,2268969,1
2268968,2268969,1
2177612,2177613,1
2177612,2177614,1
2177613,2177614,1
666682,666683,1
2248965,2248966,1
659383,659385,1
659382,659383,1
659380,659381,1
659382,659385,1
659380,659383,1
659385,659386,1
659380,659382,1
659384,659386,1
659381,659382,1
659380,659385,1
16617,16629,1
16614,16624,1
16613,16623,1
16623,16626,1
16612,16628,1
16612,16618,1
16617,16624,1
16614,16616,1
16611,16628,1
16618,16622,1
2223587,2223588,1
2172989,2172990,1
2172989,2172991,1
2172990,2172991,1
2223740,2223741,1
2223740,2223742,1
2223740,2223743,1
2223741,2223742,1
2223741,2223743,1
2223742,2223743,1
2150905,2150909,1
2150906,2150910,1
2150907,2150909,1
2150908,2150909,1
2150906,2150909,1
2150909,2150910,1
2150905,2150910,1
2150906,2150908,1
2150905,2150906,1
2150906,2150907,1
2186009,2186010,1
2186009,2186011,1
2186010,2186011,1
2265391,2265392,1
663467,663468,1
638268,638269,1
638289,638291,1
638275,638283,1
638270,638286,1
638277,638283,1
638273,638287,1
638270,638289,1
638272,638289,1
638277,638285,1
638280,638286,1
2291182,2291183,1
2291182,2291184,1
2291182,2291185,1
2291182,2291186,1
2291183,2291184,1
2291183,2291185,1
2291183,2291186,1
2291184,2291185,1
2291184,2291186,1
2291185,2291186,1
2200074,2200076,1
2200067,2200080,1
2200079,2200080,1
2200078,2200081,1
2200080,2200084,1
2200073,2200077,1
2200070,2200083,1
2200070,2200079,1
2200074,2200083,1
2200071,2200080,1
621659,621660,1
2259725,2259726,1
2259725,2259727,1
2259726,2259727,1
2248657,2248658,1
22864,22865,1
666325,666326,1
664548,664558,1
664551,664557,1
664546,664557,1
664546,664547,1
664555,664559,1
664547,664553,1
664553,664559,1
664553,664556,1
664549,664559,1
664547,664552,1
2247393,2247400,1
2247391,2247394,1
2247395,2247398,1
2247390,2247392,1
2247394,2247400,1
2247391,2247393,1
2247391,2247399,1
2247390,2247397,1
2247394,2247396,1
2247397,2247402,1
19784,19785,1
2249094,2249095,1
2249094,2249096,1
2249094,2249097,1
2249095,2249096,1
2249095,2249097,1
2249096,2249097,1
656728,656729,1
2212780,2212781,1
653881,653882,1
653882,653886,1
653881,653884,1
653883,653884,1
653881,653883,1
653885,653886,1
653881,653886,1
653883,653886,1
653881,653885,1
653884,653886,1
25171,25172,1
2276758,2276761,1
2276761,2276762,1
2276759,2276761,1
2276760,2276762,1
2276758,2276760,1
2276758,2276763,1
2276761,2276763,1
2276759,2276763,1
2276758,2276759,1
2276762,2276763,1
2297677,2297682,1
